ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000005294	RRAGD	Ras related GTP binding D 	Source:HGNC Symbol;Acc:HGNC:19903	2.545300009	3.795357499	31.17807796	2.35E-08	3.28E-06
ENSOCUG00000012640	CGN	cingulin 	Source:HGNC Symbol;Acc:HGNC:17429	1.113931107	5.665174024	31.05145154	2.51E-08	3.48E-06
ENSOCUG00000016712	DNER	delta/notch like EGF repeat containing 	Source:HGNC Symbol;Acc:HGNC:24456	3.764623028	0.920779864	31.00505798	2.57E-08	3.54E-06
ENSOCUG00000009993	DACT2	dishevelled binding antagonist of beta catenin 2 	Source:HGNC Symbol;Acc:HGNC:21231	5.188840019	-0.008003478	30.9420826	2.66E-08	3.64E-06
ENSOCUG00000005208				-3.439334979	2.694483487	30.88090071	2.74E-08	3.73E-06
ENSOCUG00000012870	PMF1	polyamine modulated factor 1 	Source:HGNC Symbol;Acc:HGNC:9112	-1.64739295	1.269785893	30.86018163	2.77E-08	3.75E-06
ENSOCUG00000014424	HFE	hemochromatosis 	Source:HGNC Symbol;Acc:HGNC:4886	-1.221391206	5.265595404	30.79040285	2.87E-08	3.87E-06
ENSOCUG00000022118	PSPH	phosphoserine phosphatase 	Source:HGNC Symbol;Acc:HGNC:9577	-2.31699499	5.160428242	30.71107229	2.99E-08	4.00E-06
ENSOCUG00000017171	FGF21	fibroblast growth factor 21 	Source:HGNC Symbol;Acc:HGNC:3678	-4.533004885	4.428429729	30.69824184	3.01E-08	4.01E-06
ENSOCUG00000010001	HSF4	heat shock transcription factor 4 	Source:HGNC Symbol;Acc:HGNC:5227	2.414669705	-0.531429031	30.66770232	3.06E-08	4.05E-06
ENSOCUG00000008243	MAD2L1	MAD2 mitotic arrest deficient-like 1 (yeast) 	Source:HGNC Symbol;Acc:HGNC:6763	-2.935089872	1.973417536	30.45051462	3.42E-08	4.50E-06
ENSOCUG00000012624	UROC1	urocanate hydratase 1 	Source:HGNC Symbol;Acc:HGNC:26444	1.836245769	7.561060116	30.4222889	3.48E-08	4.54E-06
ENSOCUG00000006144				-2.503556901	-0.264079104	30.39930982	3.52E-08	4.57E-06
ENSOCUG00000014877				-1.858932112	3.61061729	30.16575786	3.97E-08	5.13E-06
ENSOCUG00000005247	FSTL1	follistatin like 1 	Source:HGNC Symbol;Acc:HGNC:3972	-1.092104241	4.501327816	30.08810922	4.13E-08	5.31E-06
ENSOCUG00000005515	HIBCH	3-hydroxyisobutyryl-CoA hydrolase 	Source:HGNC Symbol;Acc:HGNC:4908	-1.052273792	6.182776819	30.01977359	4.28E-08	5.47E-06
ENSOCUG00000009489	ARHGAP11A	Rho GTPase activating protein 11A 	Source:HGNC Symbol;Acc:HGNC:15783	-2.914633204	1.925684992	29.99155374	4.34E-08	5.52E-06
ENSOCUG00000017387	CLSPN	claspin 	Source:HGNC Symbol;Acc:HGNC:19715	-3.088426702	0.389737132	29.78052642	4.84E-08	6.12E-06
ENSOCUG00000026821				-2.902955138	-0.165875292	29.75568261	4.90E-08	6.15E-06
ENSOCUG00000006050	SGO1	shugoshin 1 	Source:HGNC Symbol;Acc:HGNC:25088	-4.243604734	-0.074079873	29.75109861	4.91E-08	6.15E-06
ENSOCUG00000004450	CCNF	cyclin F 	Source:HGNC Symbol;Acc:HGNC:1591	-2.546906729	1.318779852	29.71566312	5.00E-08	6.21E-06
ENSOCUG00000012031	PLEK2	pleckstrin 2 	Source:HGNC Symbol;Acc:HGNC:19238	-1.308914799	3.903718154	29.71271482	5.01E-08	6.21E-06
ENSOCUG00000015621	GPT2	glutamic--pyruvic transaminase 2 	Source:HGNC Symbol;Acc:HGNC:18062	2.079231161	6.017171446	29.67142607	5.12E-08	6.31E-06
ENSOCUG00000026619	MYO7B	myosin VIIB 	Source:HGNC Symbol;Acc:HGNC:7607	1.965324779	1.473042746	29.63643045	5.21E-08	6.39E-06
ENSOCUG00000025574				3.206122591	-1.747214354	29.5924149	5.33E-08	6.46E-06
ENSOCUG00000002106	TDP1	tyrosyl-DNA phosphodiesterase 1 	Source:HGNC Symbol;Acc:HGNC:18884	-1.085651293	2.951142082	29.58755125	5.34E-08	6.46E-06
ENSOCUG00000008077	POLQ	DNA polymerase theta 	Source:HGNC Symbol;Acc:HGNC:9186	-4.256205387	-0.830474665	29.58524305	5.35E-08	6.46E-06
ENSOCUG00000015020	COL5A2	collagen type V alpha 2 chain 	Source:HGNC Symbol;Acc:HGNC:2210	-1.321329654	4.819712619	29.54280189	5.47E-08	6.57E-06
ENSOCUG00000015039	FNDC1	fibronectin type III domain containing 1 	Source:HGNC Symbol;Acc:HGNC:21184	-2.598532694	1.186347311	29.41210897	5.85E-08	6.99E-06
ENSOCUG00000006154	GINS4	GINS complex subunit 4 	Source:HGNC Symbol;Acc:HGNC:28226	-3.783062467	0.132471404	29.3928696	5.91E-08	7.03E-06
ENSOCUG00000012333	GOT1	glutamic-oxaloacetic transaminase 1 	Source:HGNC Symbol;Acc:HGNC:4432	1.317575769	8.166095101	29.33989995	6.07E-08	7.16E-06
ENSOCUG00000017153	TCF19	transcription factor 19 	Source:HGNC Symbol;Acc:HGNC:11629	-3.241722723	1.81490863	29.33687408	6.08E-08	7.16E-06
ENSOCUG00000013643	PDLIM1	PDZ and LIM domain 1 	Source:HGNC Symbol;Acc:HGNC:2067	-1.673040708	5.779933081	29.32917129	6.11E-08	7.16E-06
ENSOCUG00000027125				7.701781333	-0.030441373	29.12858786	6.77E-08	7.90E-06
ENSOCUG00000001961	RAD51AP1	RAD51 associated protein 1 	Source:HGNC Symbol;Acc:HGNC:16956	-4.295265474	0.039588801	29.0420175	7.08E-08	8.22E-06
ENSOCUG00000013388	ULK2	unc-51 like autophagy activating kinase 2 	Source:HGNC Symbol;Acc:HGNC:13480	-1.017473811	3.359548616	28.79536454	8.04E-08	9.29E-06
ENSOCUG00000002861				0.723240726	5.114354219	28.71221656	8.40E-08	9.65E-06
ENSOCUG00000006396				-2.990490405	0.375065624	28.64401783	8.70E-08	9.95E-06
ENSOCUG00000003399	HMGN3	high mobility group nucleosomal binding domain 3 	Source:HGNC Symbol;Acc:HGNC:12312	-1.201055147	2.732166183	28.59349335	8.93E-08	1.02E-05
ENSOCUG00000014988	COL3A1	collagen type III alpha 1 chain 	Source:HGNC Symbol;Acc:HGNC:2201	-1.522433014	8.03129353	28.56872871	9.04E-08	1.02E-05
ENSOCUG00000002249	DHRS7	dehydrogenase/reductase 7 	Source:HGNC Symbol;Acc:HGNC:21524	-1.353945397	4.731243777	28.55070109	9.13E-08	1.03E-05
ENSOCUG00000021444				2.289414983	2.801328815	28.48562881	9.44E-08	1.06E-05
ENSOCUG00000000024	CENPN	centromere protein N 	Source:HGNC Symbol;Acc:HGNC:30873	-2.183969003	2.575277951	28.47676268	9.48E-08	1.06E-05
ENSOCUG00000027356				4.236612329	-1.564093234	28.31599931	1.03E-07	1.15E-05
ENSOCUG00000002334	SKA2	spindle and kinetochore associated complex subunit 2 	Source:HGNC Symbol;Acc:HGNC:28006	-1.329065052	3.881736069	28.27205327	1.05E-07	1.17E-05
ENSOCUG00000022868				6.777680361	-0.464237471	28.14146348	1.13E-07	1.24E-05
ENSOCUG00000012721	DAB2	"DAB2, clathrin adaptor protein "	Source:HGNC Symbol;Acc:HGNC:2662	-1.083114274	4.822644387	28.08214207	1.16E-07	1.27E-05
ENSOCUG00000021060				2.629475517	10.30418431	27.98480576	1.22E-07	1.33E-05
ENSOCUG00000007550	MIS18BP1	MIS18 binding protein 1 	Source:HGNC Symbol;Acc:HGNC:20190	-2.20757004	1.170712526	27.97621806	1.23E-07	1.33E-05
ENSOCUG00000014835	SMC4	structural maintenance of chromosomes 4 	Source:HGNC Symbol;Acc:HGNC:14013	-1.932686791	3.620928523	27.93227237	1.26E-07	1.36E-05
ENSOCUG00000010028	LIN9	lin-9 DREAM MuvB core complex component 	Source:HGNC Symbol;Acc:HGNC:30830	-1.737226035	1.874135919	27.87394451	1.29E-07	1.39E-05
ENSOCUG00000000621	INHBA	inhibin beta A subunit 	Source:HGNC Symbol;Acc:HGNC:6066	-2.635759779	1.158717787	27.8244839	1.33E-07	1.42E-05
ENSOCUG00000016538	MCM6	minichromosome maintenance complex component 6 	Source:HGNC Symbol;Acc:HGNC:6949	-2.582037399	3.558538324	27.75039544	1.38E-07	1.47E-05
ENSOCUG00000007357	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive) 	Source:HGNC Symbol;Acc:HGNC:23989	0.797969519	7.258296649	27.73401751	1.39E-07	1.48E-05
ENSOCUG00000016909	RAD51	RAD51 recombinase 	Source:HGNC Symbol;Acc:HGNC:9817	-2.516153499	1.253568106	27.68369152	1.43E-07	1.51E-05
ENSOCUG00000016268	RCN1	reticulocalbin 1 	Source:HGNC Symbol;Acc:HGNC:9934	-0.835831869	5.243855348	27.67438316	1.44E-07	1.51E-05
ENSOCUG00000026936	DLK1	delta like non-canonical Notch ligand 1 	Source:HGNC Symbol;Acc:HGNC:2907	-2.322720921	0.779817756	27.66076073	1.45E-07	1.51E-05
ENSOCUG00000003837				2.649669403	-0.817214333	27.63834582	1.46E-07	1.52E-05
ENSOCUG00000004418	CREB3L1	cAMP responsive element binding protein 3 like 1 	Source:HGNC Symbol;Acc:HGNC:18856	-1.930935595	1.916989394	27.57359176	1.51E-07	1.57E-05
ENSOCUG00000007124	TTK	TTK protein kinase 	Source:HGNC Symbol;Acc:HGNC:12401	-3.879127303	1.108288658	27.47511895	1.59E-07	1.64E-05
ENSOCUG00000002319				-4.296974974	-0.899863189	27.45390509	1.61E-07	1.66E-05
ENSOCUG00000016491	KIF14	kinesin family member 14 	Source:HGNC Symbol;Acc:HGNC:19181	-3.742035012	1.327828945	27.26911055	1.77E-07	1.81E-05
ENSOCUG00000008151	CENPC	centromere protein C 	Source:HGNC Symbol;Acc:HGNC:1854	-1.443792477	2.57221698	27.19529635	1.84E-07	1.87E-05
ENSOCUG00000023395	FRMD8	FERM domain containing 8 	Source:HGNC Symbol;Acc:HGNC:25462	1.492198949	4.378329127	27.1894821	1.84E-07	1.87E-05
ENSOCUG00000009253				1.275098659	8.251844537	27.08947034	1.94E-07	1.96E-05
ENSOCUG00000016324	CIT	citron rho-interacting serine/threonine kinase 	Source:HGNC Symbol;Acc:HGNC:1985	-3.337590598	0.024924245	26.89613066	2.15E-07	2.16E-05
ENSOCUG00000010614	ATAD2	"ATPase family, AAA domain containing 2 "	Source:HGNC Symbol;Acc:HGNC:30123	-2.10284637	3.343879628	26.86239696	2.18E-07	2.19E-05
ENSOCUG00000005775	MYBL2	MYB proto-oncogene like 2 	Source:HGNC Symbol;Acc:HGNC:7548	-2.681401124	0.182671994	26.83989241	2.21E-07	2.21E-05
ENSOCUG00000017859	RBM46	RNA binding motif protein 46 	Source:HGNC Symbol;Acc:HGNC:28401	-2.037503583	3.124023468	26.79947365	2.26E-07	2.24E-05
ENSOCUG00000027109				-3.059162721	0.535711478	26.76102658	2.30E-07	2.28E-05
ENSOCUG00000001408	TYMP	thymidine phosphorylase 	Source:HGNC Symbol;Acc:HGNC:3148	1.211801956	5.467233654	26.7182404	2.35E-07	2.31E-05
ENSOCUG00000016093	ABLIM3	actin binding LIM protein family member 3 	Source:HGNC Symbol;Acc:HGNC:29132	1.290218359	4.067404276	26.71646486	2.36E-07	2.31E-05
ENSOCUG00000000437	DTL	denticleless E3 ubiquitin protein ligase homolog 	Source:HGNC Symbol;Acc:HGNC:30288	-2.878954593	0.922765085	26.67836081	2.40E-07	2.35E-05
ENSOCUG00000022491				4.167446569	-1.874436963	26.63066463	2.46E-07	2.40E-05
ENSOCUG00000004047	SKA3	spindle and kinetochore associated complex subunit 3 	Source:HGNC Symbol;Acc:HGNC:20262	-3.166214021	0.162455307	26.62051125	2.48E-07	2.40E-05
ENSOCUG00000029094				-1.454246747	4.318563789	26.60120385	2.50E-07	2.41E-05
ENSOCUG00000008590	C17orf53	chromosome 17 open reading frame 53 	Source:HGNC Symbol;Acc:HGNC:28460	-3.35510072	-0.5468328	26.59615078	2.51E-07	2.41E-05
ENSOCUG00000004473	HYLS1	"HYLS1, centriolar and ciliogenesis associated "	Source:HGNC Symbol;Acc:HGNC:26558	-2.032926829	2.081229671	26.54300285	2.58E-07	2.47E-05
ENSOCUG00000002057	AHSG	alpha 2-HS glycoprotein 	Source:HGNC Symbol;Acc:HGNC:349	-1.043933467	14.13874233	26.52956123	2.60E-07	2.48E-05
ENSOCUG00000002874	PTK7	protein tyrosine kinase 7 (inactive) 	Source:HGNC Symbol;Acc:HGNC:9618	-1.679612823	2.172505161	26.48811017	2.65E-07	2.52E-05
ENSOCUG00000014825				-1.312573207	3.018892548	26.42610434	2.74E-07	2.59E-05
ENSOCUG00000003095	KIAA1524	KIAA1524 	Source:HGNC Symbol;Acc:HGNC:29302	-1.882789098	0.55802977	26.39856165	2.78E-07	2.62E-05
ENSOCUG00000002073	ARFGAP2	ADP ribosylation factor GTPase activating protein 2 	Source:HGNC Symbol;Acc:HGNC:13504	0.962994822	8.140571902	26.37931718	2.81E-07	2.63E-05
ENSOCUG00000013868	MMS22L	"MMS22 like, DNA repair protein "	Source:HGNC Symbol;Acc:HGNC:21475	-1.728945806	1.069200582	26.29281361	2.93E-07	2.74E-05
ENSOCUG00000010569	ERBB2	erb-b2 receptor tyrosine kinase 2 	Source:HGNC Symbol;Acc:HGNC:3430	1.261500477	4.700973047	26.23901709	3.02E-07	2.81E-05
ENSOCUG00000016478				-2.719341957	0.859019535	25.92391671	3.55E-07	3.30E-05
ENSOCUG00000013007	UBE2S	ubiquitin conjugating enzyme E2 S 	Source:HGNC Symbol;Acc:HGNC:17895	-1.516021059	2.788052284	25.91401589	3.57E-07	3.30E-05
ENSOCUG00000000856	E2F1	E2F transcription factor 1 	Source:HGNC Symbol;Acc:HGNC:3113	-3.169636913	0.51047352	25.86508172	3.66E-07	3.37E-05
ENSOCUG00000004059	PCNA	proliferating cell nuclear antigen 	Source:HGNC Symbol;Acc:HGNC:8729	-1.410559192	5.022322441	25.85377874	3.68E-07	3.38E-05
ENSOCUG00000003835				2.424467143	-0.733563029	25.77179948	3.84E-07	3.51E-05
ENSOCUG00000016734	PAQR9	progestin and adipoQ receptor family member 9 	Source:HGNC Symbol;Acc:HGNC:30131	2.790202144	1.365626947	25.73731184	3.91E-07	3.56E-05
ENSOCUG00000008041	GSG2	"germ cell associated 2, haspin "	Source:HGNC Symbol;Acc:HGNC:19682	-3.146852743	-0.802211208	25.68438555	4.02E-07	3.65E-05
ENSOCUG00000010063	LRRC49	leucine rich repeat containing 49 	Source:HGNC Symbol;Acc:HGNC:25965	-1.356930461	1.3179578	25.65340754	4.09E-07	3.68E-05
ENSOCUG00000005959	ALOX12B	"arachidonate 12-lipoxygenase, 12R type "	Source:HGNC Symbol;Acc:HGNC:430	-2.771242744	0.8035996	25.65049488	4.09E-07	3.68E-05
ENSOCUG00000024402				1.731856466	3.593069266	25.63936634	4.12E-07	3.69E-05
ENSOCUG00000002384	NPAS2	neuronal PAS domain protein 2 	Source:HGNC Symbol;Acc:HGNC:7895	1.258782241	2.653037045	25.61551209	4.17E-07	3.72E-05
ENSOCUG00000006714	MMP2	matrix metallopeptidase 2 	Source:HGNC Symbol;Acc:HGNC:7166	-1.336610629	3.423059541	25.4842796	4.46E-07	3.97E-05
ENSOCUG00000003903	CENPU	centromere protein U 	Source:HGNC Symbol;Acc:HGNC:21348	-1.57588087	4.35327886	25.46858794	4.50E-07	3.99E-05
ENSOCUG00000021010	TUBB6	tubulin beta 6 class V 	Source:HGNC Symbol;Acc:HGNC:20776	-0.999104927	3.211265277	25.38266495	4.70E-07	4.14E-05
ENSOCUG00000013074	WEE1	WEE1 G2 checkpoint kinase 	Source:HGNC Symbol;Acc:HGNC:12761	-2.185512044	1.859894565	25.38152184	4.70E-07	4.14E-05
ENSOCUG00000002685	ADCY8	adenylate cyclase 8 	Source:HGNC Symbol;Acc:HGNC:239	5.001983322	1.085971273	25.35322817	4.77E-07	4.18E-05
ENSOCUG00000015747	GINS1	GINS complex subunit 1 	Source:HGNC Symbol;Acc:HGNC:28980	-3.226409847	0.447837329	25.34669567	4.79E-07	4.18E-05
ENSOCUG00000026262				-3.229242152	-0.409513229	25.32993347	4.83E-07	4.20E-05
ENSOCUG00000009071	KIF24	kinesin family member 24 	Source:HGNC Symbol;Acc:HGNC:19916	-2.795174943	-0.560806869	25.31652273	4.87E-07	4.20E-05
ENSOCUG00000011970				-2.033398398	1.664249256	25.31560885	4.87E-07	4.20E-05
ENSOCUG00000007878	RHNO1	RAD9-HUS1-RAD1 interacting nuclear orphan 1 	Source:HGNC Symbol;Acc:HGNC:28206	-1.630756103	0.921353925	25.31111193	4.88E-07	4.20E-05
ENSOCUG00000001366				-3.166483598	-0.02802759	25.24080047	5.06E-07	4.34E-05
ENSOCUG00000026378	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5 	Source:HGNC Symbol;Acc:HGNC:28804	1.085074719	2.721598009	25.21352888	5.13E-07	4.39E-05
ENSOCUG00000026800				3.377002867	7.557478434	25.17930569	5.22E-07	4.45E-05
ENSOCUG00000011258	INCENP	inner centromere protein 	Source:HGNC Symbol;Acc:HGNC:6058	-1.839283453	1.310898943	24.97200357	5.82E-07	4.93E-05
ENSOCUG00000028043				1.049355336	10.44973104	24.96184308	5.85E-07	4.94E-05
ENSOCUG00000000761				4.877139859	-2.244773014	24.91008879	6.01E-07	5.06E-05
ENSOCUG00000010718	TIMP1	TIMP metallopeptidase inhibitor 1 	Source:HGNC Symbol;Acc:HGNC:11820	-1.338166207	2.702937912	24.84221785	6.22E-07	5.22E-05
ENSOCUG00000010181	ARHGEF39	Rho guanine nucleotide exchange factor 39 	Source:HGNC Symbol;Acc:HGNC:25909	-3.862843852	0.225233525	24.71435224	6.65E-07	5.55E-05
ENSOCUG00000007702	TBC1D10C	TBC1 domain family member 10C 	Source:HGNC Symbol;Acc:HGNC:24702	1.421014776	1.676247125	24.71239535	6.66E-07	5.55E-05
ENSOCUG00000004110	FITM2	fat storage inducing transmembrane protein 2 	Source:HGNC Symbol;Acc:HGNC:16135	1.175977457	2.71225712	24.69431463	6.72E-07	5.56E-05
ENSOCUG00000002907	CNTNAP4	contactin associated protein like 4 	Source:HGNC Symbol;Acc:HGNC:18747	5.010077008	-0.660088847	24.6930823	6.72E-07	5.56E-05
ENSOCUG00000000953	RMI2	RecQ mediated genome instability 2 	Source:HGNC Symbol;Acc:HGNC:28349	-3.022338918	-1.118055141	24.68791514	6.74E-07	5.56E-05
ENSOCUG00000000581	NAGLU	N-acetyl-alpha-glucosaminidase 	Source:HGNC Symbol;Acc:HGNC:7632	0.895561894	5.299381196	24.63387989	6.93E-07	5.70E-05
ENSOCUG00000028053	ASPN	asporin 	Source:HGNC Symbol;Acc:HGNC:14872	-1.003412495	4.42288018	24.60562502	7.03E-07	5.76E-05
ENSOCUG00000003841	RNF182	ring finger protein 182 	Source:HGNC Symbol;Acc:HGNC:28522	2.108211891	-1.542841271	24.52328877	7.34E-07	5.99E-05
ENSOCUG00000013372	RRM1	ribonucleotide reductase catalytic subunit M1 	Source:HGNC Symbol;Acc:HGNC:10451	-1.061170376	4.848866259	24.47260827	7.54E-07	6.13E-05
ENSOCUG00000015112	CLUH	clustered mitochondria homolog 	Source:HGNC Symbol;Acc:HGNC:29094	0.990712013	6.659422249	24.43654098	7.68E-07	6.22E-05
ENSOCUG00000004273	MCM3	minichromosome maintenance complex component 3 	Source:HGNC Symbol;Acc:HGNC:6945	-1.915952092	3.157044258	24.43057369	7.70E-07	6.22E-05
ENSOCUG00000017476	EPHX4	epoxide hydrolase 4 	Source:HGNC Symbol;Acc:HGNC:23758	-3.722506028	-1.660469469	24.42058054	7.74E-07	6.23E-05
ENSOCUG00000004505	CCDC77	coiled-coil domain containing 77 	Source:HGNC Symbol;Acc:HGNC:28203	-1.591446794	1.741534211	24.35618946	8.01E-07	6.42E-05
ENSOCUG00000002869	REC8	REC8 meiotic recombination protein 	Source:HGNC Symbol;Acc:HGNC:16879	1.507902897	5.317614678	24.30308257	8.23E-07	6.58E-05
ENSOCUG00000004485	E2F8	E2F transcription factor 8 	Source:HGNC Symbol;Acc:HGNC:24727	-3.086122455	0.279562708	24.25267865	8.45E-07	6.73E-05
ENSOCUG00000000968				-2.821403443	-0.676946264	24.21914004	8.60E-07	6.83E-05
ENSOCUG00000023347	METTL7B	methyltransferase like 7B 	Source:HGNC Symbol;Acc:HGNC:28276	0.83487058	8.219833204	24.19291318	8.72E-07	6.90E-05
ENSOCUG00000013658				-4.345283201	-0.394065011	24.02354575	9.52E-07	7.51E-05
ENSOCUG00000009032	CA14	carbonic anhydrase 14 	Source:HGNC Symbol;Acc:HGNC:1372	-2.383143957	4.037218027	23.88721587	1.02E-06	8.02E-05
ENSOCUG00000007225	CRABP2	cellular retinoic acid binding protein 2 	Source:HGNC Symbol;Acc:HGNC:2339	-3.821067729	-1.953958943	23.87895086	1.03E-06	8.02E-05
ENSOCUG00000005927	ACSM5	acyl-CoA synthetase medium-chain family member 5 	Source:HGNC Symbol;Acc:HGNC:26060	-1.166548797	7.100874492	23.87712968	1.03E-06	8.02E-05
ENSOCUG00000017377	MATN2	matrilin 2 	Source:HGNC Symbol;Acc:HGNC:6908	-1.420668373	1.311168016	23.79629173	1.07E-06	8.34E-05
ENSOCUG00000005505	SRCIN1	SRC kinase signaling inhibitor 1 	Source:HGNC Symbol;Acc:HGNC:29506	1.647614037	3.092234373	23.73244206	1.11E-06	8.59E-05
ENSOCUG00000012980	KLHL41	kelch like family member 41 	Source:HGNC Symbol;Acc:HGNC:16905	-1.043628215	1.522217351	23.66568427	1.15E-06	8.86E-05
ENSOCUG00000015042	FAM111A	family with sequence similarity 111 member A 	Source:HGNC Symbol;Acc:HGNC:24725	-1.429879461	3.605310879	23.64963304	1.16E-06	8.91E-05
ENSOCUG00000003883	BRCA1	"BRCA1, DNA repair associated "	Source:HGNC Symbol;Acc:HGNC:1100	-2.225038502	1.745889594	23.64409569	1.16E-06	8.91E-05
ENSOCUG00000026651				2.454263362	4.207924748	23.61271363	1.18E-06	9.02E-05
ENSOCUG00000023213	NRG4	neuregulin 4 	Source:HGNC Symbol;Acc:HGNC:29862	2.584365847	1.485162533	23.54749274	1.22E-06	9.30E-05
ENSOCUG00000001956	C12orf4	chromosome 12 open reading frame 4 	Source:HGNC Symbol;Acc:HGNC:1184	-0.705315286	3.591647513	23.53879809	1.22E-06	9.32E-05
ENSOCUG00000001912	PLXNB1	plexin B1 	Source:HGNC Symbol;Acc:HGNC:9103	-1.754104346	4.56712202	23.48883387	1.26E-06	9.53E-05
ENSOCUG00000013586	STIL	SCL/TAL1 interrupting locus 	Source:HGNC Symbol;Acc:HGNC:10879	-3.363021414	-0.238498443	23.46648472	1.27E-06	9.61E-05
ENSOCUG00000005937	SCD5	stearoyl-CoA desaturase 5 	Source:HGNC Symbol;Acc:HGNC:21088	-2.139366855	-0.654879816	23.40301908	1.31E-06	9.90E-05
ENSOCUG00000022624	SLC26A9	solute carrier family 26 member 9 	Source:HGNC Symbol;Acc:HGNC:14469	-2.789221549	-0.066745283	23.35515023	1.35E-06	0.0001012
ENSOCUG00000028220				-4.955487951	2.803900925	23.31870834	1.37E-06	0.000102809
ENSOCUG00000005109	MMP19	matrix metallopeptidase 19 	Source:HGNC Symbol;Acc:HGNC:7165	1.052749803	5.968825133	23.23571137	1.43E-06	0.000107004
ENSOCUG00000011429				-2.084880106	-0.149794578	23.16484042	1.49E-06	0.000110672
ENSOCUG00000013690	FAM49B	family with sequence similarity 49 member B 	Source:HGNC Symbol;Acc:HGNC:25216	-0.74455683	3.59972623	23.09937183	1.54E-06	0.000114146
ENSOCUG00000008261	NXT2	nuclear transport factor 2 like export factor 2 	Source:HGNC Symbol;Acc:HGNC:18151	-1.26864079	2.192316065	23.03393101	1.59E-06	0.000117729
ENSOCUG00000012881	COL1A1	collagen type I alpha 1 chain 	Source:HGNC Symbol;Acc:HGNC:2197	-1.834616979	5.787278951	22.98314563	1.63E-06	0.000120359
ENSOCUG00000016650	DEPDC1B	DEP domain containing 1B 	Source:HGNC Symbol;Acc:HGNC:24902	-2.694677929	-0.301766433	22.97947786	1.64E-06	0.000120359
ENSOCUG00000026416				1.304682467	5.24350242	22.93091625	1.68E-06	0.00012295
ENSOCUG00000008162	GUCY2C	guanylate cyclase 2C 	Source:HGNC Symbol;Acc:HGNC:4688	1.976258288	1.913610644	22.92663885	1.68E-06	0.00012295
ENSOCUG00000025117		cytochrome P450 4A6  	Source:RefSeq peptide;Acc:NP_001164599	1.932817459	8.051956249	22.90483352	1.70E-06	0.00012397
ENSOCUG00000027543				0.686675765	3.548534405	22.87846124	1.73E-06	0.000125297
ENSOCUG00000002840	DCAF11	DDB1 and CUL4 associated factor 11 	Source:HGNC Symbol;Acc:HGNC:20258	0.84534875	9.18454658	22.821069	1.78E-06	0.0001287
ENSOCUG00000022351				-1.509269224	9.329136509	22.81459694	1.78E-06	0.00012874
ENSOCUG00000023974	PLP2	proteolipid protein 2 	Source:HGNC Symbol;Acc:HGNC:9087	-1.330470226	1.350793633	22.72281388	1.87E-06	0.000134628
ENSOCUG00000026544		cytochrome P450 2A11  	Source:RefSeq peptide;Acc:NP_001164519	-1.932351099	3.930614042	22.67658238	1.92E-06	0.000137488
ENSOCUG00000016140	TBXAS1	thromboxane A synthase 1 	Source:HGNC Symbol;Acc:HGNC:11609	1.416904734	3.732459474	22.63775642	1.96E-06	0.000139871
ENSOCUG00000005088	SERPINB1	serpin family B member 1 	Source:HGNC Symbol;Acc:HGNC:3311	-1.275337955	3.731743343	22.5356762	2.06E-06	0.000147059
ENSOCUG00000010048	AFMID	arylformamidase 	Source:HGNC Symbol;Acc:HGNC:20910	1.022160773	5.172075381	22.47326573	2.13E-06	0.000151304
ENSOCUG00000001710	MCM4	minichromosome maintenance complex component 4 	Source:HGNC Symbol;Acc:HGNC:6947	-1.8541977	3.32010332	22.46947618	2.14E-06	0.000151304
ENSOCUG00000014762	COTL1	coactosin like F-actin binding protein 1 	Source:HGNC Symbol;Acc:HGNC:18304	-1.086286556	3.451387954	22.34777341	2.27E-06	0.000160721
ENSOCUG00000005156	SLC9B2	solute carrier family 9 member B2 	Source:HGNC Symbol;Acc:HGNC:25143	-0.99653673	1.656392767	22.27260887	2.37E-06	0.000166166
ENSOCUG00000005374	CARD6	caspase recruitment domain family member 6 	Source:HGNC Symbol;Acc:HGNC:16394	-1.055230406	4.065233419	22.27235953	2.37E-06	0.000166166
ENSOCUG00000024463				-1.087231184	0.964761598	22.26629848	2.37E-06	0.000166198
ENSOCUG00000000962	ORC1	origin recognition complex subunit 1 	Source:HGNC Symbol;Acc:HGNC:8487	-2.16306088	0.410495605	22.18183341	2.48E-06	0.00017316
