ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000014773	HSPH1	heat shock protein family H (Hsp110) member 1 	Source:HGNC Symbol;Acc:HGNC:16969	3.131875016	5.786632777	44.24062372	2.90E-11	3.85E-09
ENSOCUG00000001151	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1 	Source:HGNC Symbol;Acc:HGNC:16500	2.595189463	1.183262658	44.23355154	2.91E-11	3.85E-09
ENSOCUG00000008089	NCOA7	nuclear receptor coactivator 7 	Source:HGNC Symbol;Acc:HGNC:21081	2.180830698	3.285624426	44.22419667	2.93E-11	3.85E-09
ENSOCUG00000024922				-2.12529186	1.215709296	44.21289138	2.95E-11	3.85E-09
ENSOCUG00000013237	AASS	aminoadipate-semialdehyde synthase 	Source:HGNC Symbol;Acc:HGNC:17366	1.401482374	7.051548522	44.10741385	3.11E-11	4.04E-09
ENSOCUG00000016950	ARFIP2	ADP ribosylation factor interacting protein 2 	Source:HGNC Symbol;Acc:HGNC:17160	1.712249066	3.488172068	44.04439486	3.21E-11	4.14E-09
ENSOCUG00000015198	VCPIP1	valosin containing protein interacting protein 1 	Source:HGNC Symbol;Acc:HGNC:30897	2.112879858	4.166166402	44.04039894	3.22E-11	4.14E-09
ENSOCUG00000011578	BMP2K	BMP2 inducible kinase 	Source:HGNC Symbol;Acc:HGNC:18041	1.74319302	4.524894642	43.89588129	3.46E-11	4.43E-09
ENSOCUG00000012157	RSAD2	radical S-adenosyl methionine domain containing 2 	Source:HGNC Symbol;Acc:HGNC:30908	7.29515411	5.655911157	43.67526666	3.88E-11	4.93E-09
ENSOCUG00000016074	TSC22D2	TSC22 domain family member 2 	Source:HGNC Symbol;Acc:HGNC:29095	1.289996374	2.571068629	43.55198824	4.13E-11	5.23E-09
ENSOCUG00000005112	FBXO32	F-box protein 32 	Source:HGNC Symbol;Acc:HGNC:16731	2.760565094	2.981267515	43.46023613	4.33E-11	5.45E-09
ENSOCUG00000016339	ABI3	ABI family member 3 	Source:HGNC Symbol;Acc:HGNC:29859	-2.148276659	1.987657429	43.42960719	4.39E-11	5.50E-09
ENSOCUG00000016280	CXCL10	C-X-C motif chemokine ligand 10 	Source:HGNC Symbol;Acc:HGNC:10637	5.297344738	7.771273208	43.37028949	4.53E-11	5.64E-09
ENSOCUG00000026628	BCL3	B-cell CLL/lymphoma 3 	Source:HGNC Symbol;Acc:HGNC:998	3.045195998	2.911216451	43.33462947	4.61E-11	5.72E-09
ENSOCUG00000006867	ATP1B1	ATPase Na+/K+ transporting subunit beta 1 	Source:HGNC Symbol;Acc:HGNC:804	1.608447717	6.191428926	43.30403486	4.69E-11	5.78E-09
ENSOCUG00000029328	OASL	2'-5'-oligoadenylate synthetase like 	Source:HGNC Symbol;Acc:HGNC:8090	5.781248843	6.495087399	43.18655793	4.98E-11	6.10E-09
ENSOCUG00000016531				1.890757504	5.171345183	43.13467196	5.11E-11	6.23E-09
ENSOCUG00000024765				-2.256695783	1.134195773	43.08728964	5.24E-11	6.35E-09
ENSOCUG00000021663				-5.909896212	1.15264161	43.04050628	5.36E-11	6.47E-09
ENSOCUG00000003874	IFI35	interferon induced protein 35 	Source:HGNC Symbol;Acc:HGNC:5399	2.410756163	5.261179485	42.94116671	5.64E-11	6.78E-09
ENSOCUG00000015554		selenoprotein I  	Source:RefSeq peptide;Acc:NP_001186770	1.806126768	3.754003158	42.87647881	5.83E-11	6.97E-09
ENSOCUG00000006642	XRCC5	X-ray repair cross complementing 5 	Source:HGNC Symbol;Acc:HGNC:12833	-1.118710987	5.260539462	42.70835674	6.35E-11	7.56E-09
ENSOCUG00000015916	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta 	Source:HGNC Symbol;Acc:HGNC:8998	1.234718895	4.218598716	42.61620937	6.66E-11	7.88E-09
ENSOCUG00000026094				3.568407442	0.875054605	42.55602596	6.87E-11	8.09E-09
ENSOCUG00000012769	TSC22D1	TSC22 domain family member 1 	Source:HGNC Symbol;Acc:HGNC:16826	2.016083661	4.233928611	42.54226204	6.92E-11	8.11E-09
ENSOCUG00000012702	SIGLEC1	sialic acid binding Ig like lectin 1 	Source:HGNC Symbol;Acc:HGNC:11127	2.191853493	6.460820155	42.48946992	7.11E-11	8.29E-09
ENSOCUG00000021700				4.073003688	1.135303175	42.40611411	7.42E-11	8.60E-09
ENSOCUG00000029293	ARL6	ADP ribosylation factor like GTPase 6 	Source:HGNC Symbol;Acc:HGNC:13210	-1.668545897	2.280116646	42.25418934	8.01E-11	9.25E-09
ENSOCUG00000010021	CMPK2	cytidine/uridine monophosphate kinase 2 	Source:HGNC Symbol;Acc:HGNC:27015	3.145873624	4.390485106	42.18738438	8.29E-11	9.53E-09
ENSOCUG00000009660	OSBPL11	oxysterol binding protein like 11 	Source:HGNC Symbol;Acc:HGNC:16397	1.530806359	3.641411847	42.17088296	8.36E-11	9.56E-09
ENSOCUG00000006225	PROSER2	proline and serine rich 2 	Source:HGNC Symbol;Acc:HGNC:23728	1.721093057	4.77925635	42.14833124	8.46E-11	9.63E-09
ENSOCUG00000001136	TMEM204	transmembrane protein 204 	Source:HGNC Symbol;Acc:HGNC:14158	-1.344263762	3.638145267	42.01133651	9.07E-11	1.03E-08
ENSOCUG00000014910	TIPARP	TCDD inducible poly(ADP-ribose) polymerase 	Source:HGNC Symbol;Acc:HGNC:23696	1.608122796	2.772366499	42.00626127	9.10E-11	1.03E-08
ENSOCUG00000012427	TMED5	transmembrane p24 trafficking protein 5 	Source:HGNC Symbol;Acc:HGNC:24251	1.607300272	5.156538945	41.99213943	9.16E-11	1.03E-08
ENSOCUG00000013695	RNF19B	ring finger protein 19B 	Source:HGNC Symbol;Acc:HGNC:26886	1.566408219	5.613654507	41.96255056	9.30E-11	1.04E-08
ENSOCUG00000014263	BATF2	basic leucine zipper ATF-like transcription factor 2 	Source:HGNC Symbol;Acc:HGNC:25163	3.097350248	2.840585631	41.92029473	9.51E-11	1.06E-08
ENSOCUG00000004165	IRF1	interferon regulatory factor 1 	Source:HGNC Symbol;Acc:HGNC:6116	2.853033559	5.18838061	41.91368318	9.54E-11	1.06E-08
ENSOCUG00000011363	ZNF217	zinc finger protein 217 	Source:HGNC Symbol;Acc:HGNC:13009	1.661719582	4.458975724	41.82846712	9.96E-11	1.10E-08
ENSOCUG00000005073				4.990053041	6.457963708	41.74521221	1.04E-10	1.14E-08
ENSOCUG00000021867	UBE2L6	ubiquitin conjugating enzyme E2 L6 	Source:HGNC Symbol;Acc:HGNC:12490	2.471284823	5.145851161	41.71584396	1.06E-10	1.15E-08
ENSOCUG00000025186				-2.798333948	0.99397538	41.70768341	1.06E-10	1.15E-08
ENSOCUG00000021907	SPATA2	spermatogenesis associated 2 	Source:HGNC Symbol;Acc:HGNC:14681	1.759421368	2.058106113	41.69905557	1.06E-10	1.15E-08
ENSOCUG00000004378	ARRDC3	arrestin domain containing 3 	Source:HGNC Symbol;Acc:HGNC:29263	-2.485892538	6.593632834	41.63072084	1.10E-10	1.18E-08
ENSOCUG00000029534				-2.207655661	3.531374018	41.62707992	1.10E-10	1.18E-08
ENSOCUG00000002135	TAP1	"transporter 1, ATP binding cassette subfamily B member "	Source:HGNC Symbol;Acc:HGNC:43	3.039469813	5.200106257	41.52532242	1.16E-10	1.24E-08
ENSOCUG00000012315	RNF168	ring finger protein 168 	Source:HGNC Symbol;Acc:HGNC:26661	1.453474769	3.987009612	41.38169339	1.25E-10	1.33E-08
ENSOCUG00000006698		"Tumor necrosis factor Tumor necrosis factor, membrane form Intracellular domain 1 Intracellular domain 2 C-domain 1 C-domain 2 Tumor necrosis factor, soluble form "	Source:UniProtKB/Swiss-Prot;Acc:P04924	3.812644262	2.161211488	41.34487597	1.28E-10	1.35E-08
ENSOCUG00000027849	OAS3	2'-5'-oligoadenylate synthetase 3 	Source:HGNC Symbol;Acc:HGNC:8088	4.132098779	5.06104384	41.33771442	1.28E-10	1.35E-08
ENSOCUG00000005438				5.827186753	6.994202831	41.14702271	1.41E-10	1.48E-08
ENSOCUG00000006074	TLK2	tousled like kinase 2 	Source:HGNC Symbol;Acc:HGNC:11842	1.045187679	3.990480765	41.12170861	1.43E-10	1.49E-08
ENSOCUG00000016989	CAD	"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase "	Source:HGNC Symbol;Acc:HGNC:1424	2.025438618	4.332045774	41.10837392	1.44E-10	1.50E-08
ENSOCUG00000022748	STX11	syntaxin 11 	Source:HGNC Symbol;Acc:HGNC:11429	3.281298265	-1.633724977	41.09403426	1.45E-10	1.50E-08
ENSOCUG00000005911	COMMD10	COMM domain containing 10 	Source:HGNC Symbol;Acc:HGNC:30201	-1.198104829	5.978065593	41.03914725	1.49E-10	1.54E-08
ENSOCUG00000001212		c-jun transcription factor  	Source:RefSeq peptide;Acc:NP_001185876	2.478060398	3.617802368	40.9295124	1.58E-10	1.61E-08
ENSOCUG00000029250				-2.914563115	5.461741262	40.92878881	1.58E-10	1.61E-08
ENSOCUG00000017789	PPP1R15A	protein phosphatase 1 regulatory subunit 15A 	Source:HGNC Symbol;Acc:HGNC:14375	1.828865455	2.680020715	40.86008151	1.64E-10	1.66E-08
ENSOCUG00000012721	DAB2	"DAB2, clathrin adaptor protein "	Source:HGNC Symbol;Acc:HGNC:2662	-1.433779665	4.822644387	40.8001696	1.69E-10	1.71E-08
ENSOCUG00000008982	BLZF1	basic leucine zipper nuclear factor 1 	Source:HGNC Symbol;Acc:HGNC:1065	1.359847573	3.536637703	40.65437023	1.82E-10	1.83E-08
ENSOCUG00000014569				2.343259066	2.964163922	40.57508619	1.89E-10	1.90E-08
ENSOCUG00000021111	MOB3C	MOB kinase activator 3C 	Source:HGNC Symbol;Acc:HGNC:29800	1.627181339	4.313596292	40.52772601	1.94E-10	1.94E-08
ENSOCUG00000016278	FICD	FIC domain containing 	Source:HGNC Symbol;Acc:HGNC:18416	3.283808442	1.713861702	40.51921284	1.95E-10	1.94E-08
ENSOCUG00000022101				6.101486596	-2.226085918	40.50237352	1.96E-10	1.94E-08
ENSOCUG00000003504				2.138566768	2.712720927	40.46089834	2.01E-10	1.98E-08
ENSOCUG00000003333	LIFR	leukemia inhibitory factor receptor alpha 	Source:HGNC Symbol;Acc:HGNC:6597	1.70695327	5.790439627	40.44341485	2.02E-10	1.99E-08
ENSOCUG00000007438	C3AR1	complement C3a receptor 1 	Source:HGNC Symbol;Acc:HGNC:1319	2.339099854	2.170516334	40.43393838	2.03E-10	1.99E-08
ENSOCUG00000013253	CNP	"2',3'-cyclic nucleotide 3' phosphodiesterase "	Source:HGNC Symbol;Acc:HGNC:2158	2.032248123	4.556258889	40.35705806	2.12E-10	2.06E-08
ENSOCUG00000013448	CNOT4	CCR4-NOT transcription complex subunit 4 	Source:HGNC Symbol;Acc:HGNC:7880	0.88341821	3.890211677	40.14781896	2.35E-10	2.28E-08
ENSOCUG00000005325	STK40	serine/threonine kinase 40 	Source:HGNC Symbol;Acc:HGNC:21373	1.147755341	4.35007945	40.14554654	2.36E-10	2.28E-08
ENSOCUG00000011239	FGA	fibrinogen alpha chain 	Source:HGNC Symbol;Acc:HGNC:3661	1.8851292	13.01384641	40.13179673	2.37E-10	2.28E-08
ENSOCUG00000008863	PNRC1	proline rich nuclear receptor coactivator 1 	Source:HGNC Symbol;Acc:HGNC:17278	0.912425653	4.388777931	40.12907113	2.38E-10	2.28E-08
ENSOCUG00000016632	PDE7B	phosphodiesterase 7B 	Source:HGNC Symbol;Acc:HGNC:8792	-1.658974721	1.785393055	39.51434267	3.26E-10	3.11E-08
ENSOCUG00000007516	PFKFB3	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 "	Source:HGNC Symbol;Acc:HGNC:8874	2.617181781	1.917593349	39.40651902	3.44E-10	3.27E-08
ENSOCUG00000011585				1.796586787	4.11649076	39.35968208	3.53E-10	3.34E-08
ENSOCUG00000022049	SHISA5	shisa family member 5 	Source:HGNC Symbol;Acc:HGNC:30376	2.019889171	4.386349044	39.23458603	3.76E-10	3.54E-08
ENSOCUG00000014028				-2.318388502	1.524834238	39.18438581	3.86E-10	3.62E-08
ENSOCUG00000027471		Interleukin-6  	Source:UniProtKB/Swiss-Prot;Acc:Q9MZR1	7.528376709	-0.122123453	39.13651952	3.95E-10	3.70E-08
ENSOCUG00000002339	IRF7	interferon regulatory factor 7 	Source:HGNC Symbol;Acc:HGNC:6122	4.120802347	6.673557743	39.05403491	4.12E-10	3.83E-08
ENSOCUG00000016293	CLEC4G	C-type lectin domain family 4 member G 	Source:HGNC Symbol;Acc:HGNC:24591	-1.946633766	4.130127112	39.05248635	4.13E-10	3.83E-08
ENSOCUG00000023661				-3.744208018	4.387117542	38.97627254	4.29E-10	3.97E-08
ENSOCUG00000012094	TRAM2	translocation associated membrane protein 2 	Source:HGNC Symbol;Acc:HGNC:16855	2.321329738	4.102640519	38.9674623	4.31E-10	3.97E-08
ENSOCUG00000012152	MCL1	BCL2 family apoptosis regulator 	Source:HGNC Symbol;Acc:HGNC:6943	1.212990658	5.275511397	38.83385129	4.61E-10	4.23E-08
ENSOCUG00000009453	LRRC46	leucine rich repeat containing 46 	Source:HGNC Symbol;Acc:HGNC:25047	-2.153131495	2.509899636	38.79120748	4.72E-10	4.31E-08
ENSOCUG00000013687	IL13RA1	interleukin 13 receptor subunit alpha 1 	Source:HGNC Symbol;Acc:HGNC:5974	1.273697276	6.8145882	38.78399335	4.73E-10	4.31E-08
ENSOCUG00000016331	GNGT2	G protein subunit gamma transducin 2 	Source:HGNC Symbol;Acc:HGNC:4412	-2.439036994	0.523635874	38.76723791	4.77E-10	4.33E-08
ENSOCUG00000005293	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1 	Source:HGNC Symbol;Acc:HGNC:24595	-1.894423538	0.806046642	38.74704963	4.82E-10	4.34E-08
ENSOCUG00000011229	RNF114	ring finger protein 114 	Source:HGNC Symbol;Acc:HGNC:13094	1.369876544	4.910610419	38.74645195	4.83E-10	4.34E-08
ENSOCUG00000009324	GJA1	gap junction protein alpha 1 	Source:HGNC Symbol;Acc:HGNC:4274	2.510383455	1.128957271	38.69176286	4.96E-10	4.45E-08
ENSOCUG00000009642	XPNPEP3	X-prolyl aminopeptidase 3 	Source:HGNC Symbol;Acc:HGNC:28052	1.473696929	2.273691123	38.68339045	4.98E-10	4.45E-08
ENSOCUG00000005389	MTF1	metal regulatory transcription factor 1 	Source:HGNC Symbol;Acc:HGNC:7428	1.141430013	2.781504244	38.51692867	5.43E-10	4.83E-08
ENSOCUG00000017934	ACVR1B	activin A receptor type 1B 	Source:HGNC Symbol;Acc:HGNC:172	1.389544984	4.048484504	38.50793027	5.45E-10	4.83E-08
ENSOCUG00000010785				1.796459944	1.228759242	38.44559459	5.63E-10	4.96E-08
ENSOCUG00000027981	ISG15	ISG15 ubiquitin-like modifier 	Source:HGNC Symbol;Acc:HGNC:4053	6.358371841	7.55747431	38.4427045	5.64E-10	4.96E-08
ENSOCUG00000001525	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6 	Source:HGNC Symbol;Acc:HGNC:222	-2.624020714	1.295679448	38.42136301	5.70E-10	5.00E-08
ENSOCUG00000016179	THEMIS2	thymocyte selection associated family member 2 	Source:HGNC Symbol;Acc:HGNC:16839	-2.633080557	1.853690296	38.34758139	5.92E-10	5.17E-08
ENSOCUG00000026310	CASZ1	castor zinc finger 1 	Source:HGNC Symbol;Acc:HGNC:26002	3.346833972	0.931074794	38.17736937	6.46E-10	5.62E-08
ENSOCUG00000010276				2.953469692	-0.40614663	38.1157463	6.67E-10	5.77E-08
ENSOCUG00000023738	CBLL1	Cbl proto-oncogene like 1 	Source:HGNC Symbol;Acc:HGNC:21225	1.288828986	2.473903683	38.11321393	6.68E-10	5.77E-08
ENSOCUG00000013417	NAMPT	nicotinamide phosphoribosyltransferase 	Source:HGNC Symbol;Acc:HGNC:30092	1.151834627	6.554110838	38.04224857	6.92E-10	5.95E-08
ENSOCUG00000029588	CXCL9	C-X-C motif chemokine ligand 9 	Source:HGNC Symbol;Acc:HGNC:7098	3.783085879	5.126023503	38.03909208	6.93E-10	5.95E-08
ENSOCUG00000001280				1.518769281	8.75267928	38.017758	7.01E-10	5.99E-08
ENSOCUG00000002380	NIT1	nitrilase 1 	Source:HGNC Symbol;Acc:HGNC:7828	-1.123872386	7.101348501	37.99966358	7.08E-10	6.02E-08
ENSOCUG00000015495	PRDM1	PR/SET domain 1 	Source:HGNC Symbol;Acc:HGNC:9346	2.268492045	2.20310245	37.97867871	7.15E-10	6.07E-08
ENSOCUG00000007839	IL6ST	interleukin 6 signal transducer 	Source:HGNC Symbol;Acc:HGNC:6021	1.947861437	7.177447573	37.96890314	7.19E-10	6.08E-08
ENSOCUG00000004704	BNIPL	BCL2 interacting protein like 	Source:HGNC Symbol;Acc:HGNC:16976	2.890997267	-1.220690635	37.85642605	7.61E-10	6.41E-08
ENSOCUG00000004031	NUB1	negative regulator of ubiquitin like proteins 1 	Source:HGNC Symbol;Acc:HGNC:17623	1.127975058	5.52188414	37.83368377	7.70E-10	6.47E-08
ENSOCUG00000022984				4.023561854	5.926553557	37.82373053	7.74E-10	6.48E-08
ENSOCUG00000015351	EXTL3	exostosin like glycosyltransferase 3 	Source:HGNC Symbol;Acc:HGNC:3518	1.432481581	3.74425911	37.71829331	8.17E-10	6.81E-08
ENSOCUG00000014748	PDHA1	pyruvate dehydrogenase (lipoamide) alpha 1 	Source:HGNC Symbol;Acc:HGNC:8806	1.335426183	4.940152426	37.69894428	8.25E-10	6.86E-08
ENSOCUG00000006126	RIC8B	RIC8 guanine nucleotide exchange factor B 	Source:HGNC Symbol;Acc:HGNC:25555	1.46800792	2.333788394	37.66338408	8.41E-10	6.96E-08
ENSOCUG00000006420	SMCR8	"Smith-Magenis syndrome chromosome region, candidate 8 "	Source:HGNC Symbol;Acc:HGNC:17921	1.493638148	1.754330321	37.55937275	8.87E-10	7.31E-08
ENSOCUG00000011144	USPL1	ubiquitin specific peptidase like 1 	Source:HGNC Symbol;Acc:HGNC:20294	0.975867403	3.647244693	37.53450701	8.98E-10	7.38E-08
ENSOCUG00000005942	KIF13B	kinesin family member 13B 	Source:HGNC Symbol;Acc:HGNC:14405	1.135255349	5.286344658	37.42809155	9.48E-10	7.77E-08
ENSOCUG00000016936	MMRN2	multimerin 2 	Source:HGNC Symbol;Acc:HGNC:19888	1.206601231	3.657051226	37.24324085	1.04E-09	8.49E-08
ENSOCUG00000016827	ETV6	ETS variant 6 	Source:HGNC Symbol;Acc:HGNC:3495	1.689686622	3.169309998	37.24040785	1.04E-09	8.49E-08
ENSOCUG00000012840	NOD2	nucleotide binding oligomerization domain containing 2 	Source:HGNC Symbol;Acc:HGNC:5331	1.641150975	1.085023097	37.22836324	1.05E-09	8.52E-08
ENSOCUG00000006958	TMEM173	transmembrane protein 173 	Source:HGNC Symbol;Acc:HGNC:27962	4.016435955	1.63305742	37.22159213	1.05E-09	8.52E-08
ENSOCUG00000026543	GIMD1	GIMAP family P-loop NTPase domain containing 1 	Source:HGNC Symbol;Acc:HGNC:44141	-1.828297266	5.939559209	37.09962144	1.12E-09	9.04E-08
ENSOCUG00000000716	EPSTI1	epithelial stromal interaction 1 	Source:HGNC Symbol;Acc:HGNC:16465	3.425296063	4.141294061	37.08942858	1.13E-09	9.05E-08
ENSOCUG00000012879	PCMTD2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 	Source:HGNC Symbol;Acc:HGNC:15882	-1.278099168	3.189185809	37.0709556	1.14E-09	9.11E-08
ENSOCUG00000000122	FKRP	fukutin related protein 	Source:HGNC Symbol;Acc:HGNC:17997	1.090032779	2.951326626	37.03488942	1.16E-09	9.25E-08
ENSOCUG00000010918	FER	FER tyrosine kinase 	Source:HGNC Symbol;Acc:HGNC:3655	1.803948226	1.95128038	36.93801167	1.22E-09	9.69E-08
ENSOCUG00000004968	REL	"REL proto-oncogene, NF-kB subunit "	Source:HGNC Symbol;Acc:HGNC:9954	2.52128328	1.162015492	36.91219975	1.24E-09	9.78E-08
ENSOCUG00000016227	SVEP1	"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 "	Source:HGNC Symbol;Acc:HGNC:15985	2.331119269	2.985879008	36.89309055	1.25E-09	9.85E-08
ENSOCUG00000010218	CMTR2	cap methyltransferase 2 	Source:HGNC Symbol;Acc:HGNC:25635	2.138964614	3.033618137	36.84707836	1.28E-09	1.00E-07
ENSOCUG00000015872	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5 	Source:HGNC Symbol;Acc:HGNC:24368	2.95932498	5.695810444	36.7599217	1.34E-09	1.05E-07
ENSOCUG00000010165	MEIG1	meiosis/spermiogenesis associated 1 	Source:HGNC Symbol;Acc:HGNC:23429	2.177882342	0.100237508	36.59930161	1.45E-09	1.13E-07
ENSOCUG00000022291				-1.425349322	3.443330287	36.58308408	1.46E-09	1.14E-07
ENSOCUG00000003469				-1.217313166	3.528498782	36.56427419	1.48E-09	1.15E-07
ENSOCUG00000000728	GMNN	"geminin, DNA replication inhibitor "	Source:HGNC Symbol;Acc:HGNC:17493	-1.574682033	4.69255235	36.44950985	1.57E-09	1.21E-07
ENSOCUG00000011319	CCDC117	coiled-coil domain containing 117 	Source:HGNC Symbol;Acc:HGNC:26599	2.021463295	2.783101033	36.37470901	1.63E-09	1.26E-07
ENSOCUG00000015625	CUX1	cut like homeobox 1 	Source:HGNC Symbol;Acc:HGNC:2557	1.352820338	4.635217243	36.36723731	1.63E-09	1.26E-07
ENSOCUG00000000543	RNF144B	ring finger protein 144B 	Source:HGNC Symbol;Acc:HGNC:21578	1.385450718	3.768313546	36.3058333	1.69E-09	1.29E-07
ENSOCUG00000017726	ITGA11	integrin subunit alpha 11 	Source:HGNC Symbol;Acc:HGNC:6136	1.833404619	1.899550972	36.26144433	1.73E-09	1.32E-07
ENSOCUG00000017682	CENPS	centromere protein S 	Source:HGNC Symbol;Acc:HGNC:23163	-1.858138867	2.424226368	36.25772147	1.73E-09	1.32E-07
ENSOCUG00000004230	SLC9A7	solute carrier family 9 member A7 	Source:HGNC Symbol;Acc:HGNC:17123	2.458367848	0.231198119	36.2256694	1.76E-09	1.33E-07
ENSOCUG00000008476	PLK1	polo like kinase 1 	Source:HGNC Symbol;Acc:HGNC:9077	-2.537403099	2.638999474	36.15451376	1.82E-09	1.38E-07
ENSOCUG00000008280	BPIFC	BPI fold containing family C 	Source:HGNC Symbol;Acc:HGNC:16503	-3.741762964	-0.049774879	36.13299923	1.84E-09	1.39E-07
ENSOCUG00000014843	ANKFY1	ankyrin repeat and FYVE domain containing 1 	Source:HGNC Symbol;Acc:HGNC:20763	1.534515235	4.921510634	36.11235994	1.86E-09	1.40E-07
ENSOCUG00000014380	ABCA6	ATP binding cassette subfamily A member 6 	Source:HGNC Symbol;Acc:HGNC:36	1.318297988	8.164144293	36.07877363	1.89E-09	1.42E-07
ENSOCUG00000014174	ZNF395	zinc finger protein 395 	Source:HGNC Symbol;Acc:HGNC:18737	-1.643272784	4.928516723	36.0520629	1.92E-09	1.43E-07
ENSOCUG00000000737	NR4A3	nuclear receptor subfamily 4 group A member 3 	Source:HGNC Symbol;Acc:HGNC:7982	4.624017504	-1.443997148	36.02339142	1.95E-09	1.45E-07
ENSOCUG00000016614	NDEL1	nudE neurodevelopment protein 1 like 1 	Source:HGNC Symbol;Acc:HGNC:17620	1.113831755	4.066291426	35.99158625	1.98E-09	1.47E-07
ENSOCUG00000024309	SMAD7	SMAD family member 7 	Source:HGNC Symbol;Acc:HGNC:6773	-1.473398322	3.669018779	35.92355903	2.05E-09	1.52E-07
ENSOCUG00000001131	TMEM2	transmembrane protein 2 	Source:HGNC Symbol;Acc:HGNC:11869	2.098354903	4.083100498	35.83658706	2.15E-09	1.58E-07
ENSOCUG00000007527	CCDC125	coiled-coil domain containing 125 	Source:HGNC Symbol;Acc:HGNC:28924	-1.11537892	3.689189159	35.80475952	2.18E-09	1.60E-07
ENSOCUG00000016975	CRYM	crystallin mu 	Source:HGNC Symbol;Acc:HGNC:2418	-1.223554151	3.828068409	35.71232214	2.29E-09	1.68E-07
ENSOCUG00000004510	CASP10	caspase 10 	Source:HGNC Symbol;Acc:HGNC:1500	2.182504507	1.789580615	35.66452581	2.34E-09	1.71E-07
ENSOCUG00000009160	IL17RA	interleukin 17 receptor A 	Source:HGNC Symbol;Acc:HGNC:5985	1.592324393	4.231603914	35.6147585	2.40E-09	1.75E-07
ENSOCUG00000007039				1.744748822	11.49641265	35.55597738	2.48E-09	1.80E-07
ENSOCUG00000006344	GCC1	GRIP and coiled-coil domain containing 1 	Source:HGNC Symbol;Acc:HGNC:19095	0.993947407	3.97631718	35.54045081	2.50E-09	1.81E-07
ENSOCUG00000014931				3.625680251	3.632662853	35.53461289	2.51E-09	1.81E-07
ENSOCUG00000024378	IFI44L	interferon induced protein 44 like 	Source:HGNC Symbol;Acc:HGNC:17817	3.726312175	5.387754258	35.41041342	2.67E-09	1.92E-07
ENSOCUG00000026024	FBXL14	F-box and leucine rich repeat protein 14 	Source:HGNC Symbol;Acc:HGNC:28624	1.034609558	2.498731787	35.33943877	2.77E-09	1.99E-07
ENSOCUG00000011646	ZFP90	ZFP90 zinc finger protein 	Source:HGNC Symbol;Acc:HGNC:23329	-1.032841884	3.653097714	35.31560503	2.80E-09	2.00E-07
ENSOCUG00000013150	DSP	desmoplakin 	Source:HGNC Symbol;Acc:HGNC:3052	1.266966895	6.389479837	35.21619995	2.95E-09	2.10E-07
ENSOCUG00000017171	FGF21	fibroblast growth factor 21 	Source:HGNC Symbol;Acc:HGNC:3678	-5.719540638	4.428429729	35.21541626	2.95E-09	2.10E-07
ENSOCUG00000016518	KIAA1217	KIAA1217 	Source:HGNC Symbol;Acc:HGNC:25428	1.808589489	4.140797733	35.19710813	2.98E-09	2.11E-07
ENSOCUG00000001816	PLCE1	phospholipase C epsilon 1 	Source:HGNC Symbol;Acc:HGNC:17175	1.930698155	1.439193429	35.19447962	2.98E-09	2.11E-07
ENSOCUG00000021817				7.394075733	-0.665551104	35.08444699	3.16E-09	2.22E-07
ENSOCUG00000010949	ZCCHC6	zinc finger CCHC-type containing 6 	Source:HGNC Symbol;Acc:HGNC:25817	1.197552965	5.941498106	35.07390671	3.17E-09	2.23E-07
ENSOCUG00000015724	SOCS7	suppressor of cytokine signaling 7 	Source:HGNC Symbol;Acc:HGNC:29846	2.236369748	1.08307345	35.06084334	3.20E-09	2.24E-07
ENSOCUG00000009097	SDC4	syndecan 4 	Source:HGNC Symbol;Acc:HGNC:10661	1.665267906	5.257853294	35.03776774	3.23E-09	2.26E-07
